"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3683135";"";"None";"604.19";"2";"6.90";"BDBM161877";"CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)CC3CCN(C(C)=O)CC3)cc1)C2c1ccc(Cl)cc1";"IC50";"'='";"8010.0";"nM";"5.10";"";"305063";"UO_0000065";"8.44";"0.16";"-1.80";"8.18";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL4524062";"";"None";"1205.19";"None";"None";"21";"NCCCCC(CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1)N(CC(CCC(=O)O)NC(=O)NCC1CCCCC1)C(=O)NCCCC1CCCCC1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"4.23";"None";"None";"None";"0";"CHEMBL1068494";"Inhibition of GST-tagged HDMX expressed in Escherichia coli BL21 (DE3) assessed as inhibition of HDMX binding to p53 protein by fluorescence anisotropy competition method";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153086";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL4524067";"";"None";"1149.08";"None";"None";"20";"C=CCNC(=O)NC(CCC(=O)O)CN(C(=O)NCCCC1CCCCC1)C(CCCCN)CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"4.35";"None";"None";"None";"0";"CHEMBL1068494";"Inhibition of GST-tagged HDMX expressed in Escherichia coli BL21 (DE3) assessed as inhibition of HDMX binding to p53 protein by fluorescence anisotropy competition method";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153086";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL3691737";"";"None";"520.46";"2";"7.68";"BDBM143546";"COc1ccccc1-n1nc2c(c1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"699.9";"nM";"6.16";"";"279745";"UO_0000065";"11.83";"0.23";"-1.53";"13.00";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3604661";"";"None";"479.02";"1";"6.27";"BDBM161648";"CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)C)cc1)C2c1ccc(Cl)cc1";"IC50";"'='";"90180.0";"nM";"4.04";"";"305043";"UO_0000065";"8.44";"0.16";"-2.23";"9.63";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3683103";"";"None";"522.09";"2";"6.34";"BDBM161688";"CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)C)cc1)C2c1ccc(Cl)cc1N(C)C";"IC50";"'='";"57730.0";"nM";"4.24";"";"305044";"UO_0000065";"8.12";"0.16";"-2.10";"9.37";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3683150";"";"None";"576.18";"2";"7.13";"BDBM161959";"CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N[C@H]3CC[C@H](N)CC3)cc1)C2c1ccc(Cl)cc1";"IC50";"'='";"67480.0";"nM";"4.17";"";"305078";"UO_0000065";"7.24";"0.14";"-2.96";"5.43";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3683151";"";"None";"590.21";"2";"7.29";"BDBM161961";"CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N3CCC(N(C)C)CC3)cc1)C2c1ccc(Cl)cc1";"IC50";"'='";"16720.0";"nM";"4.78";"";"305079";"UO_0000065";"8.09";"0.16";"-2.51";"10.56";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL1689398";"";"None";"1833.09";"None";"None";"3";"C=C(C)C(=O)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)c1nnn(-c2ccc(OC)cc2)n1)C(=O)N[C@@H](CO)C(N)=O";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"3.53";"None";"None";"None";"0";"CHEMBL1694394";"Inhibition of human GST-tagged MDMX expressed in Escherichia coli harboring integrated p53-Hmd2 protein assessed as blockade of enzyme-p53 interaction by ELISA assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1687880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL3650059";"";"None";"569.14";"2";"5.95";"BDBM135929";"COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N(C(C)=O)C3CCOCC3)CC1)C(=O)C2";"IC50";"'='";"65100.0";"nM";"4.19";"";"269532";"UO_0000065";"7.36";"0.14";"-1.76";"6.13";"0";"CHEMBL3707852";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638562";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3687288";"";"None";"466.32";"1";"5.33";"BDBM143416";"CC(C)c1c2c(nn1CCO)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)c(F)c1";"IC50";"'='";"15806.7";"nM";"4.80";"";"279684";"UO_0000065";"10.30";"0.21";"-0.53";"8.23";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3650066";"";"None";"540.10";"2";"6.16";"BDBM135936";"COc1cc2c(cc1OC(C)C)[C@@H](c1ccc(Cl)cc1)N(C1CCC(C(=O)C3CCOCC3)CC1)C(=O)C2";"IC50";"'='";"34800.0";"nM";"4.46";"";"269539";"UO_0000065";"8.25";"0.16";"-1.70";"6.85";"0";"CHEMBL3707852";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638562";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3601398";"CGM-097";"1.0";"659.27";"2";"6.58";"1, NVP-CGM097";"COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"8.64";"0.17";"-0.88";"8.69";"0";"CHEMBL3603474";"Inhibition of human MDM4 by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600357";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3220118";"";"None";"492.40";"0";"4.70";"11e";"O=C1NC(=S)NC(=O)C1=Cc1cc(-c2ccccc2)n(-c2ccc(Br)cc2)c1C1CC1";"IC50";"'='";"3428000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3227585";"Inhibition of MDMX-p53 interaction (unknown origin) by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217694";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";""
"CHEMBL3220310";"";"None";"492.40";"0";"4.70";"11g";"O=C1NC(=S)NC(=O)C1=Cc1cc(C2CC2)n(-c2ccc(Br)cc2)c1-c1ccccc1";"IC50";"'='";"5322000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3227585";"Inhibition of MDMX-p53 interaction (unknown origin) by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217694";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";""
"CHEMBL2024323";"";"None";"574.51";"2";"6.12";"5";"O=C(NCCN1CCOCC1)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccccc2)ncn1Cc1ccc(Cl)cc1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"8.22";"0.16";"-1.40";"6.28";"0";"CHEMBL2027065";"Inhibition of p53 derived peptide binding to MDM4 using fluorescent dye Cy5 by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021844";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2152332";"";"None";"581.50";"2";"5.89";"1.2";"COc1ccc(C2=N[C@H](c3ccc(Cl)cc3)[C@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4019947";"Inhibition of MDM4 in human SH-SY5Y cells assessed as reduction in MDM4 interaction with p53 after 10 mins by quantitative sandwich immune-enzymatic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017523";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4100348";"";"None";"418.45";"0";"3.93";"8";"O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O";"IC50";"'='";"87.9";"nM";"7.06";"";"";"UO_0000065";"16.86";"0.31";"3.13";"6.44";"0";"CHEMBL4019947";"Inhibition of MDM4 in human SH-SY5Y cells assessed as reduction in MDM4 interaction with p53 after 10 mins by quantitative sandwich immune-enzymatic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017523";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4095042";"";"None";"407.90";"0";"4.67";"7";"O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc(Cl)cc1)C(=O)O";"IC50";"'='";"10.7";"nM";"7.97";"";"";"UO_0000065";"19.54";"0.38";"3.30";"12.00";"0";"CHEMBL4019947";"Inhibition of MDM4 in human SH-SY5Y cells assessed as reduction in MDM4 interaction with p53 after 10 mins by quantitative sandwich immune-enzymatic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017523";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL191334";"NUTLIN-3";"None";"581.50";"2";"5.89";"Nutlin-3a";"COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1";"IC50";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"9.23";"0.18";"-0.52";"6.43";"0";"CHEMBL3603474";"Inhibition of human MDM4 by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600357";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL4084848";"";"None";"389.45";"0";"3.73";"4";"O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc(O)cc1)C(=O)O";"IC50";"'='";"214.5";"nM";"6.67";"";"";"UO_0000065";"17.12";"0.31";"2.94";"7.70";"0";"CHEMBL4019947";"Inhibition of MDM4 in human SH-SY5Y cells assessed as reduction in MDM4 interaction with p53 after 10 mins by quantitative sandwich immune-enzymatic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017523";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
