"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3949514";"";"None";"597.56";"1";"4.88";"BDBM215393";"CC[C@@H](CS(=O)(=O)NCC1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"0.2";"nM";"9.70";"";"378778";"UO_0000065";"16.23";"0.34";"4.82";"8.58";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4110489";"";"None";"434.36";"1";"5.72";"BDBM215431";"CC(C)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@]1(C)c1ccc(Cl)cc1";"IC50";"'='";"3.4";"nM";"8.47";"";"378814";"UO_0000065";"19.50";"0.40";"2.75";"14.70";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3923124";"";"None";"616.61";"2";"6.21";"BDBM215438";"CC[C@@H](CN1CCCS1(=O)=O)N1C(=O)[C@](C)(Cc2cccc(O)n2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"52.6";"nM";"7.28";"";"378821";"UO_0000065";"11.80";"0.24";"1.07";"8.02";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4111077";"";"None";"566.55";"2";"5.22";"BDBM215440";"CCS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"4.1";"nM";"8.39";"";"378823";"UO_0000065";"14.80";"0.31";"3.17";"9.14";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3967626";"";"None";"508.44";"2";"5.58";"BDBM215064";"CC[C@@H](COCCOC)N1C(=O)[C@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"240.0";"nM";"6.62";"";"378343";"UO_0000065";"13.02";"0.27";"1.04";"8.70";"0";"CHEMBL3888179";"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4108672";"";"None";"446.38";"0";"4.46";"BDBM215100";"NNC(=O)C[C@H]1C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O";"IC50";"'='";"3060.0";"nM";"5.51";"";"378379";"UO_0000065";"12.35";"0.25";"1.05";"7.31";"0";"CHEMBL3888179";"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL2059299";"";"None";"432.35";"1";"5.55";"1";"O=C(O)C[C@@H]1C[C@@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O";"IC50";"'='";"2420.0";"nM";"5.62";"";"";"UO_0000065";"12.99";"0.26";"0.07";"9.75";"0";"CHEMBL2060736";"Inhibition of interaction of MDM2-p53 by HTRF assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL2057187";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL3112793";"";"None";"649.08";"2";"5.65";"11d";"Cl.O=C(c1cnccc1C(F)(F)F)N1CCCC(Oc2ccc(C(F)(F)F)cc2)(C(=O)N2CCN(C3CCCCC3)CC2)C1";"IC50";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"8.78";"0.17";"-0.27";"8.15";"0";"CHEMBL3119571";"Inhibition of human MDM2/p53 interaction by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3112574";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3134175";"";"None";"456.54";"1";"5.49";"42";"CCOc1ccccc1-c1cc(-c2cc(CC(=O)O)ccc2OC)nn1CCc1ccccc1";"IC50";"'='";"339200.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3136838";"Inhibition of 6His-tagged MDM2 (1 to 118) interaction to FITC-tagged p53 (17 to 26) (unknown origin) after 30 mins by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3132806";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";""
"CHEMBL3134203";"";"None";"514.62";"2";"6.14";"19";"COc1cccc(-c2cc(-c3cc(CC(=O)O)ccc3OCC(C)C)nn2CCc2ccccc2)c1OC";"IC50";"'='";"68320.0";"nM";"4.17";"";"";"UO_0000065";"8.09";"0.15";"-1.97";"5.03";"0";"CHEMBL3136838";"Inhibition of 6His-tagged MDM2 (1 to 118) interaction to FITC-tagged p53 (17 to 26) (unknown origin) after 30 mins by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3132806";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";""
"CHEMBL3134191";"";"None";"484.60";"1";"6.59";"6";"CCOc1ccccc1-c1cc(-c2cc(C(=O)O)ccc2OCC(C)C)nn1CCc1ccccc1";"IC50";"'='";"14190.0";"nM";"4.85";"";"";"UO_0000065";"10.00";"0.18";"-1.74";"6.59";"0";"CHEMBL3136838";"Inhibition of 6His-tagged MDM2 (1 to 118) interaction to FITC-tagged p53 (17 to 26) (unknown origin) after 30 mins by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3132806";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";""
"CHEMBL4760166";"";"None";"671.56";"2";"7.58";"Ib-140";"CCOc1cccc(CN2[C@H]3CCn4c(nc5cc(C(=O)O)ccc54)[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"12.95";"0.25";"1.12";"9.00";"0";"CHEMBL4725100";"Inhibition of GST-tagged MDM2 (23 to 117 residues) (unknown origin) assessed as inhibition of MDM2/biotinylated wild type human p53 (16 to 27 residues) interaction by measuring reactivation of p53 incubated for 15 mins by AlphaScreen assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL4715930";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 0.25 hr";"INHIBITOR"
"CHEMBL3806304";"";"None";"646.73";"2";"5.10";"4";"CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1cccs1)C(=O)N1CCN(c2ccccc2OCCO)CC1";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"8.56";"0.17";"0.44";"5.80";"0";"CHEMBL3807696";"Inhibition of human recombinant His-tagged MDM2 (1 to 118 residues) interaction with FAM-tagged p53-based peptide (unknown origin) incubated for 15 mins by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3804796";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL182335";"";"None";"526.76";"1";"4.72";"12";"CCCC[C@@H](C(=O)O)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"9.21";"0.23";"0.13";"5.60";"0";"CHEMBL833471";"Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1140282";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL179879";"";"None";"580.30";"2";"5.27";"10";"O=C(O)[C@H](c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1cccc(C(F)(F)F)c1";"IC50";"'='";"45000.0";"nM";"4.35";"";"";"UO_0000065";"7.49";"0.17";"-0.92";"5.01";"0";"CHEMBL833471";"Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1140282";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL3905949";"";"None";"432.35";"1";"5.55";"BDBM215090";"O=C(O)C[C@@H]1CC(c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O";"IC50";"'='";"320.0";"nM";"6.50";"";"378369";"UO_0000065";"15.02";"0.31";"0.94";"11.27";"0";"CHEMBL3888179";"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
